artist,title,verse
Talha Anjum,Gawah Rehna,"Dimagh band aur khaali mere haath, mein jeeta jaise jeeyu ga nai kal ke baad
Mujhay darati bas aik upar wali zaat
Zameen pe jo khuda unse meri kaaf
Tou maaf karna agar tum offend ho, judge kartay mujhay aakay mujhay bhen do
Varna rehn do, you don't even know me
Mere 333 cousins mere 636 homies
Money problems, paiso ke ye maamlay
Paisa phenk aur phir jitna marzi kaam le
Qarz utaaru jab koi beat udhaar lu
Qabar mein murda, murda hai meri aarzoo
Mar jau teri goli se ya khud ko maar lu?
Dho ke chehra ye surkh rang utaardu?
Haar du? Kya saari jangein haar du?
Aik artist zinda mere andar usko maar du?
Bol tu, mein kitna galat kitna sahi
Pol Khol tu, koi baat mujhse chupay nahi
Boldu, jo raaz dil mein dafan se
Tere jhoot sab safaid mehez kafan se
Young Stunners, we pull up, skrrt, pop a bitch
Dost band mera beech o beech koi snitch
Living life in fast lane is mad fun, I had a bad daddy, daddy had a bad son
Ye kahani bari dard bhari, underground se I climb out like Bugs Bunny
Rappers saaray dekhein neechay se
Mein upar se neechay dekhu tou taangein meri kheenchein ye
So paint a picture, enemies are animated
I got my mind where my heart is I am dedicated
If not dead by 25 then I swear made it
And if I'm dead by 25 that is legendary
Jisay tu samjha ikhtitaam, wo tou shurwaat thi
Abhi beat baaki baat baaki raat baki
Smoke a pound, farash pe hai sirf raakh baaki
Lekin sun! Abhi baat baaki
Muntazir mein apne urooj ka
Sirf views nahi sochu bohot dur ka
Uboor haasil mujhay is rap game pe
Suna ke nai tum sab ne Uber ki beat pe?
Badal de naam jo na bajay wo repeat pe
Jokhay shotgun aur mein driving seat pe
Speed mein, nasheedi badtameez mein
Aik taraf jaan aik taraf maut aur #mein beech mein
Hum khaasay real tu betahasha jaali
Apni knowledge barha taakay na deni paray gaali when you diss me
Everytime they send shots these motherfuckers miss me...1"
Talha Anjum,Glass Half Full,"Bikhrey hue pata nahi Kya kya roz chaley
Tu hai nahi to phir Henny on the rocks chaley
Tu gaya tou phir maza hi nahi mehfilo main
9mm, Sirf gang talk chaley
Tujhe pata saath mere log buht chaley
Jhootay log inkey dil'on main sirf khot chaley
On my own, Zoned out
Kuch pata he nahi
Mujhe ghar puhnchati dua warna saath maut chaley
Dil nadaan phir bhi jaam dhundta hai
Kyun yeh Sooraj sey mukhatib kya yeh shaam dhundta hai
Wo roz karey mehnat inaam dhundta hai
Bade kaam kiye bina bada naam dhundta hai
Lekin
Maza hai he thakaan main
Yeh lafz baney dard jesay Rehta pareshan mein
Gulshan ke phool Murjhaney ko puhanchey
Mein aksar bhool jaata paani daalna guldaan main
Cheezien rehti nahi dehaan main
Smoking too much, Dhuon bhara hai makan main
Seedhi tarah bolun karta asaan mein
Mein badi baatien kar he nahi pata apni shaan main
Bhooley Apna aap hum
Aqs dekhney ko Hamien Aainay zaruri hain
Sab uljha jesi door koi
Tabhi kehta hun mujhe Line'en zaruri hain
Likhney betha tou sirf ghum nikla hai
Rooh meri qabz kya yeh dum nikla hai
Meine jab bhi mein likha, woh hum nikla hai
Bana Yeh muqaddar jab qalam nikla hai
Yeh karam nikla hai, Hum batatey phiren
Wo sun'ney ke shoqeen, Hum gaatey phiren
Ghum itney hue hum chupatey phiren
Tum tortey raho, Hum nibhatey phiren
You might also like
Aaj likhenge kitaab phir
Qalam naraaz kehta aa gayi na yaad phir
Shaayar bane teri khatir
Wohi khwaab, wahi jurm, wahi kaatil
Duniya se aajiz toh baadal banatay
Ye taare chamakte hum lehre phelaatay
Kho chuke apne, apnon ke liye gaatay
Har mehfil sajaatay, par andar se aadhay
Aaj bhi lagay aise jaise mere saath tu
Kehte mujhe star magar mere liye tou star tu
Bache na koi aarzu jab khwabon mein shumaar tu
Yaaro ka yaar apne yaaron ke liye jaan dun
Sabse chota sabse zyada zimmedaariyan
Zamana rou padega choro ye kahaniyan
Aansuon ko khud hi aankhon se chupa liya
Samjhein meine khud ko pathar ka bana liya
Kandhe bhaari itne rakhega koi haath kiyu
Hum doobay tere peeche kia har girte ko yun haath dun
Is kalaa pe hai fakhar magar duniya se naraaz hun
Naa samjhe meri baat tou, kiyu lafzon ka mohtaaj hu
Mein tanha is sehra mein zakham ye gehra khud bharne dein
Jab loug hi munafik tou chehre se padh lete
Seerhi lagate aur unko bhi chadhne dein
Basti ujaagar mere sirf guzarne se
Rahon se waqif tou wapis bikhrane dein
Lafzo ke taajir hain sauda tou kar lete
Hip Hop ki khatir hum ulfat mein mar mitay
Adab be naseeb ye
Ajab sa adeeb mein
Shayad Khuda ke kareeb mein
Alag dikhta iss bheed mein
Na raha saaya jiske liye dekhe khwab bade
Lahu bahaya hai tabhi tou aaj bebaak khade
Dilon ki zabaan bane
Sochon ko aazad kare
I don't wanna flow, aaja zindagi ki baat karein
Sabar bara qadar hoti sabko baad mein
Siyahi se jala denge qalam mein itni aag hai
Muntazir inn taaro ke jawaab ke
Jaagu saari raat mein
I drink the pain away
Pray for the better days
Zindagi ki jail mein
I hope that I stay the same, I'm out
Mere gham mere ghusse pe ab haavi rahein
Aankhein jaagi rahein soche baaghi rahein
Wo rahein tou nahi rahin par hum tou hum hi hain na
Hum tou tere humrahi hum tere humrah hi rahe
I fuck with these words ke ye khud hi kuch bol dein
Ye dill ki tijori ke band raaz khuch khol dein
Zehan jail bro, Isse na rihayi mili
Saara shehar mera gawah, phir bhi na gawahi mili
Kaghazon ko jo siyahi mili
Kitne logo ko meri zaat se hausla afzai mili
Thank God
Khuda bada baadshah
Wo Khuda mujhe rag rag se bhi jaanta
Meri sohbaton mein baithe hi nahi jealousy (Nai)
I hope my brothers live to be everything I could never be
Ab mein, J or T baithay dhundein dard ki remedy
The bottle's empty and still it hurts heavily
You let it go, you let it be
Tou socho ab mein kya karun? (Han)
Glass half full ab mein isme kya bharun?
Urdu rap mera dill aur mein uski shehrag hoon
Nazariye badalte hain yahan pe ladke ku baku
Inko kya khabar mein unke haq mein me kitna behatar hun
Ek din mein legend dusre din mein unka dushman hun
Dono soorton mein lena pade mera naam
Mein dono soorton mein na karun kabhi kalaam
on my own shit ye focus kabhi toota nai
Life on the edge, I wanna go, par mein kooda nai
Mere junoon ko jahil samjhe shouk kiyu
Sab kaan lagayein still nobody to talk too
Sabse yaadgaar raatein sabse zyada vivid (Yeah)
Sabse bade ghum hi dete sabse zyada himmat (Facts)
Sabse bada nahi hu ghar ka par hai bada sabar (Yeah)
Sab batate meri maa ko mujhpe bada fakhar
Like I already did not know (no)
Kitni dekhi pareshaniyan phir karam aur nawazishein
Banawati hum the hi nai, tou chutiye bhi na bane
Industry meri dost nai wo chahay mujhse na mile
Mere yaaro ka iss sabar silaah mile
Mein kitna khush kismat
Ghar aaon wapas maa mile
Ye rishtey wapas na mile
Jam e ghafeer mein jaa mile
Ye bheed hamare liye thi aur ab hum iss mein shamil hain
Somedays, (Somedays)
I shed tears from my peers, somedays
I mix whisky with sadness and pain (Yeah)
I take risk jo wo kabhi bhi na lein
And that's why I'm here (That's facts)"
Talha Anjum,Mein Aur Mere Idols,"Mein aur Mere Idols
Mein aur Mere Idols
Kaash mein bana sakta aik aur gaana
Naam hota Mere Rivals"
Talha Anjum,Mein Aur Mere Idols,"boys ke liye hai liye nai
Ye gaana noise hai kisi news ke liye nai
Ye gana warning hai kisi truce ke liye nai
Mujhay kisi dusray se na compare kijiye
Please try and understand kaun kitnay paani mein
Mein har mahina gaana phenkta hu yaani ke
Kitnay fans mere 13 D mein puch le
I don't need a pass beta ghusta nai mein puch ke
Real talk, koi apna nahi gham hain maaray hain hum
Aye Khuda, tere karam pe tere pe saharay pe hum
Lagay haatho aik sach bata du dunya ko
2008 mein suna Bohemia ko
Uske baad Urdu mein likhna kiya tha shuru
Jo bhi mere idols wohi mere guru
Rivals mere boring hain bro
I smoke rappers jaise scoring hai bro
Jaise mein karta tere se hona nai bro
I don't pay for sex, tou mere aagay randi rona nai bro
Tum so rahay thay jab mein raatein jaag ra tha
Race the he nahi marathon bhaag raha tha
Kalma e shahadat for the dead ones
Looking for competition, anybody got some?
Ye rappers pioneers ko kartay hain diss
Mein hansta hu sun ke lekin phir bhi udaas hota
Itni negative hogai hai inki soch, ke jisko ye sun ke shuru huye thay rap karna inko lagta hai ke wo banda ab nahi hai wo
Par wo wohi hai bas tujhay samajh nahi hai
Aur Raja ko abhi bhi tumae koi garz nahi hai
Aur KDM ko defend karna mera farz nai hai
Lil Xan bola 2Pac ka music boring hai
Hum tujh mein aur us chutye mein kaise farak karein ge?
Tu us se behtar hai lyrically par ye samajh ke mentally tu culture se connected he nahi
Ye depend karta hai tere apne aap pe, samajh raha haina baat bey, samjha raha haina, samjha raha haina
Kaun hai mera rival? mein aankh kholu mujhay dikhein chaaro ore sirf
You might also like
Mein aur Mere Idols
Mein aur Mere Idols
Kaash mein bana sakta aik aur gaana
Naam hota uska Mein aur Mere Rivals
But I ain't got no rivals
But I ain't got no rivals
Yeah I got some idols
Yeah I got some idols"
Talha Anjum,Mein Aur Mere Idols,"Jinko suno unse seekha koi shakk nai
Aj tere kal mera sagga koi waqt nai
Saggay sirf wo jo hain saath kharay
Naseehatein dene walay tou bohot paray
Mujhay aik buzurg ne kaha tha chotay aise zindagi guzaar le ke tujhse maut daray
Maula madad, tera he tou aasra hai
Mera kisi se bhi kya muwaazna hai?
Baaz na ayein phir bhi karne se comparison
Fuck fame, let's talk about heritage
Fame side pe, let's talk about legacy
10 saal, call me Cognac Hennessy
Mere pas Urdu Hip Hop ki recipe
Drizzy vibes gotta lotta enemies
So dope, I make your fucking nose bleed
So woke, raat bhar I couldn't sleep
I ain't a killer but don't push me
Urdu Rap Rock N Roll aur mein Elvis Presley, You'll miss me
Industry already trying to test me, rappers trying to impress me, I'm unimpressed, content nai hefty
Mein lefty nahi par mera har kaam hai ulta
Loyalty is rare, wafadar koi nai milta
Mein likh raha hu pichay 10 saal roz rap
Mujhay takkar kaise dega koi naya larka
Zor laga larkay zor laga
Mein koi one song wonder nai mujhay time bohot laga
Down this road milay hain beshumaar loug
Kya batau tujhay kaun hai mera sagga
I've been doing it since 09, jitnay bhi rappers thay tab ab ho chukay retired, or fired, or hired by a boss aur mein apna boss hu
You gain some you lose some, mein tera wo loss hu
Mirchein lagein jaise ye Tabasco sauce ho, flow so cold jaise whiskey on the rocks bro
Mere bar aks khara tu mera aks nai
Mein jis se mutaasir hua tu wo shaks nai
Mein apne fans se mukhatib ho ke kaha tha
Ke tere mein aur mere mein koi farq nai, bas karo!
I never made Malik mujhay aisa he mila tha
Kisi ne kaha hai saazisho ka koi silah na
Kaavisho se insaan kaat lete hain pahaar
Paar kartay darya jab raastay hotay dushwaar
Isi tarah I came from nothing, in 2019 urdu Rap scene, I'm the guy you cant fuck with
It's stuck with me, ye rishta qabar se qabar tak
Tu dastbardaar game se mat de dakhal ab
Murder on my mind jani call me John Wick
Got a doctor on the line tera bhai bohot sick
Bohot hard, Bohot hard Urdu Rap God mein?
Mein nai khuda bro I'm just a part of Gods plan
Mein aur Mere Idols
Mein aur Mere Idols
Kaash mein bana sakta aik aur gaana
Naam hota uska Mein aur Mere Rivals
But I ain't got no rivals
But I ain't got no rivals
Yeah I got some idols
Yeah I got some idols"
Talha Anjum,Karachi Mera,"Karachi he meri pedaish thi
Karachi he meri rehaish thi
Preedy Police Lines se Numaish Chowk
Karachi thi
Partay har taraf, bhai loug rivayat thi
Baat kartay thay wo baad mein, unko London se hidayat thi
Mein jaata tha London, Peeta hu vilayeti, saath himayeti
Facts chotay facts mein nai kar raha koi gayeki
Ye akar tujhmein kayeki?
Mein saulah ki umar mein de chuka daday ko gussal shit was real mere liye us din se jigar, tu kidher hai?
Mein seedha furor se pepsi bhai kidher hai tu?
Kya hum jidher hain udher hai tu
Agar udher nahi Tu udher he reh jidher hai tu, samjha na!
Saal o saal se jo saath unko shoutout
Tum nahi tou mein nahi aur mein nahi tou no doubt
Ye game hota kaafi basic, baray bol se tauba but face it
Inho ne nai banaye gaanay Zainab pe
Inho nai uthaye million organic
Mein leniency de raha is tape pe
Kehne ko bohot kuch hai lekin chor rehn de
Gaib ke khel hain ye samajh tujhay ayein na
Mein bhi tou hu na is muashray ka aieena
Mulahiza farmayein meri Kalakari
I cut you morhefuckers, haath mein mere kulhaari
Lakarharay ki tarah mujhay milli aik pari
Mein ne maanga nai kuch khuahishein hain murda meri
Nasha mera khoon mein tha
Mere bag mein thi cigarette aur mein school mein tha
Baap se kutt pari, par mein sudhra nai
Laakh kaand kiye maa kehti mein bura nai
Mein ne bura dekha, bura suna, bura likha
Jo tujhay bura laga wo sab mein ne jee ke dekha
Har karwa ghoont mein ne pehle neat pee ke dekha
See ke dikha phatta jo hai
Tou leke dikha tera hai tou, tou leke dikha, bhai tera hai to leke dikha?
Mujhay charhanay walay mere gawah, rahein gawah
Mere dard ki nai dawa, maula madad kar
Tera aasra tou kisi se na lagay dar
You might also like
Karachi Mera
Karachi Mera
Meri hustle rukay nai nai nai
Saal o saal mein yahin, yahin, yahin
Karachi Mera
Karachi Mera
Meri hustle rukay nai, nai, nai
Saal o saal mein yahin, yahin, yahin"
Talha Anjum,Karachi Mera,"Pathar utha neeechay rapper aisa daur hai
Khaali bartan saalay bilawaja shor hai
Zor hai, qaim laalay aaj bhi
Dunya bari bhanchod, always tryna dodge me
Zindagi saza hui
Unhoni ho gayi jo honi thi wo na hui
Zindagi saza hui
Kis jurm ki ye bata? GOD I need a miracle, I believe in maujazaat
Maqafaat e amal, that shit is real son
running laps on this beat like hamilton
Envious, rappers ho rahay envious
Choro bhai I won't even state the obvious
Real Hip Hop is dead, just a ghost bro
friendly though, tou hum ban saktay hain dost bro
Appropriate, gaanay nai appropriate
I pull up like Talibans, tum bhaago like Soviets
Knowledge is power, politically knowledgeable
When I take shots I leave rappers inhospitable
hard to deal with all that shit I have I been through
Give me some space, let a real rapper come through
Shout out to the fans jo hain saath pehle din se
Loyalty is everything hum saal nai gintay
Agar mein na bacha tou keh dena mein larra tha
Na kehna bewafa mein wafa mein he mara tha
Mein zara sa bhi reh nai sakta off guard
This is Karachi man you never know when shit pops
Agar mein bacha tou mein shayad jeeta rahuga
Agar mein na bacha tou saddaa zinda rahuga
Aur agar mein na bacha tou main "
Talha Anjum,Karachi Mera,"Bhatti sahab, bhatti sahab! Ye kya hogya?
Koi nai, koi nai, martay rehtay hain, koi masla nai, koi bari baat nai hai"
Talha Anjum,Karachi Mera,"Agar mein na bacha tou keh dena mein larra tha mein darra nai
Agar mein margaya tou Gawah Rehna Main wafa mein maara gaya, nahi mein bewafa nai
Main khuda nahi, mein tujhse judaa nai
Koi farak nai tere mein aur mere mein
Hum dono he udaas, koi humein kabhi samjha nai
Tu bhi meri tarah tha shuru se bura nai
Good kid, kahan gayi wo farmabardaari?
Jaibo se niklay munshiyaat PoPo le talaashi
But I would never flip on my brothers, fuck Tekashi
And I pay for sex, mere bill pe nahi fahaashi
Rooh posh, ye raaz mujh mein rooh posh
I want to be best, Kohli in that blue shirt
Truth told, grip tight, strong hold.. Karachi Mera!
Dil se ye baat bolu lala mehnat ka hisaab koi nai
Kisi se seekha nai hip hop mein mera baap koi nai
Jidher hai naam mera udher tera naam koi nai
Tu berozgaar phiray milay tujhay kaam koi nai
Competition koi nai jaise ye game zaati mera
Put it on my grave, bold mein, Karachi Mera!
Aisa lage mujhay jaise game zaati mera
Meri qabar pe bhi likh dena Karachi mera1"
Talha Anjum,Muntazir,"Chorous:
Kya ho a gar dil mein tere mjhe le kr kxh nhi hae thori thori hi sahi pr sansy abhi chal rhein hein
Ashiq mera ek maxar r ishqi meri qaber hae dye bhi jaow ab hazri srif teri muntazir hein
Ankheina uddhi ek diyan dil waja marr da aja pardesiyan wasta hi pyr da saan mere tujhe se
Haye teno me pukar daa dekh lye tu ve murr kr hall ki hae yar da
Dekho ratoon me haye ek tanhai ek ajeeb se dekho adaoon me russvai ek ajeeb si q hae tu doour ho k bhi mere qareeb si pyar na hoto laga dollat bhi gareeb si kash by kash nass me by bass tu kry mjhe bay bss chal hans dye khedye yr ab un pe bhi lagy ana dye ab gaarab per yar ab tu hi krdye meri koi musqil assan meri is shaqus se chota dye jan meri q k jo jan meri wo tu mjhe janti nhi sb k sch ko sch r mere sch ko sch manti nhi kix kam ki yeh shikayat jab koi sunny wala hi nhi tu jabse gae hae mne  moth ko kabhi talla nhi manzil dikh rahi hae per wahan jany ka rasta hi nhi hae log shikwa krtein hein kehtein hein #shariq tu hansta hi nhi hae teri masoomi meri khamoshi tujhe ab se passand haae  na sham andhera r na khamoshi passand hae
Chorous:
Kya ho a gar dil mein tere mjhe le kr kxh nhi hae thori thori hi sahi pr sansy abhi chal rhein hein
Ashiq mera ek mazaar r ishqi meri qaber hae dye bhi jaow ab hazri srif teri muntazir hein... shouck thein yar kch fakirri ka kch ishq nye dar dar roll dyea kch sajna qasssar na chori thi kch zaheir    rkhi bhan gholl diya kxh asye viranye musqil thein kch bth me ghumm ka touk bhi tha  kch sheir(city) k log bhi zalim thein kxh mjhe marny ka shock bhi  tha"
Talha Anjum,Balli Aur Mein,"Aik dafa zikar hai thori purani baat hai sahi se yaad nai
Mera aik dost ka ka bhai
Wo dil ka he saaf, haan kuch adatein kharab thein
Ye baat hai 2012 ki charas sharaab tou sheher mein aam thi
Balli gareebi mein bara hua usne dekhi nai shan o shaukat
Wo chahta tha paisa bohot saara lene ko ready tha wo koi bhi shortcut
I'll cut short to jab usne ye socha ke aik pistol chahiye 2 larkay jayein ge, 2 peechay ayein ge, fielding lagayein ge, kaam dikhayein ge aur phir nikal jayein ge
Aur aisa he hua sab lautay ghar ko jaibo mein note he note
Balli bhi khush hai wo maaray dum bhi balli ko yaad nai maut
Par maut ki baat nai kartay kyun ke is kahani mein wo agay aani hai
Aja maa tujhay mein shopping karwau tu fikar nai kar paisa pani hai
Aja hum ghoomne chalein tu mujhay ghumati thi ab meri bari hai
Balli ki maa he thi sab kuch, Balli ka baap is dunya mein raha nai
Balli ko jaanta tha baray arsay se balli aur mere mein parda nai
Balli ka khauf tha larko mein par usay pata tha mein us se darta nai
Aur jab bhi milta tha us se mein kehta tha jaani ke ye laanjay theek nai
Lekin mein jaanta tha uske pass koi degree Kya certificate nai
Dhoondi par mili nai naukri, ab bhooka tou roti he maangta hai
Teri nazar mein wo bas aik dacoit par bhook ko bhooka he jaanta hai
Aur upar se aslhay aur nashay ka mix tou humesha hota hai lethal
Balli was losing control paise ke chakkar mein thok diya dealer
Balli ko dhoond rahi police lagi hui dafa 302
Aur tum socho ge mujhay kisne kaha ye sab tou phir tum aagay suno"
Talha Anjum,Balli Aur Mein,"""Waise tu jaanta haina.. tere naam ki goli pehle Balli he khayega..""
""Tension? Sab se bari tension tou tum ho mere liye""
""Ye jo bhi ho raha haina tere saath, ye tere kiye ki saza hai""
""Jani ye haraam ka paisa kab tak chalay ga? Pani ki tarah behta hai ye""
""Shaam mein miltay hain jaani, aur haan! Abba se mil lena apnay""
You might also like
Ab balli tha rooh posh usay din raat ki bhi hosh nai
Wo kisi pe nahi kar sakta bharosa usay pata hai koi uska dost nai
Wo sab tou matlab ke loug thay Balli akela koi us se close nai
He thought he would die like a hero kyun ke villains ke marnay pe hota soug nai
Ab pistol hai haath mein lekin batao na himmat wo kaise juttaye
Maa ka chehra ata saamne jab bhi uski ungli trigger pe jaye
Maathay se paseena ponchay sar phattay dard se baal apne nochay
Sunai dete usay sirens he's paranoid and he's violent
Wo nikla phir tang akay ghar se
Khatam saaray paise khatam hain charsein
Aur aise mawaqo pe hota shaitaan sawaar humaray hawaas pe
Mein ne awaaz di Balli ko dekh ke wo bola milein ge shaam mein
Ab mujh jaisa mehez aik insaan bhalla Kya bolay ga khuda ke kaam mein
Aur Saddar ke aitraaf maaray gaye hain do namaloom afraad
Baraamad hui unke pass se pistol kuch phones aur manshiyaat
Ab Balli tou bacha nahi lekin mera ye gaana hai us he ke naam mein
Waada hai mera ke jis din mein maru ga milein ge us he din shaam mein
Same spot, tere ipod mein wo Hopsin aur K dot
Good kid mad city bari sach baat
Meri sheher ki hawa mein nai insaaf
Insaan gumrah yahan insaan
Sanjeeda hain mere saaray unwaan
Qissay mashoor qabar gumnaam
Sunsaan guliya'n hain saari sunsaan
Sun le khuda mein dunya se anjaan
Sun down, bad shit pops, guns out
Madadgaar one five times runs out
Balli I'm smoking my lungs out
Balli aur mein, Balli aur mein
Guliyo'n mein, guliyo'n se
Balli aur mein, Balli aur mein
Guliyo'n mein, guliyo'n se"
Talha Anjum,Kyun,"Tu aya nahi kyun?
Sadiyo se lambay hain lamhay yahan kya karu?
Aahat pe teri mein neend se bhi uth paru
Sab kuch bhula kar mein yaadein samaita karu
Phir tere sirhanay mein baarish mein bheega karu"
Talha Anjum,Kyun,"Mil k bhi tu na mera
Hai na yakeen ab tera
Yaadon mein khoya hai dil ye roya hai tujh ko dhoonda tha bewaja
Janay ye aalam hai kesa
Aaye ga kesay sawera
Tanhai aisi hai mujh se kehti ye tujh ko phir se loon bula
Tu na janay tere bin mein
Kesay pal hain ye guzaaray
I mean sorry for the heartbreak
You know we never parted
(Wish we could) Go back to the days
Terey haath mein ho haath and feelin
Per hain alag saray raastay
Ghalti na ye meri na ye teri hai"
Talha Anjum,Kyun,"Tu aya nahi kyun?
Sadiyo se lambay hain lamhay yahan kya karu?
Aahat pe teri mein neend se bhi uth paru
Sab kuch bhula kar mein yaadein samaita karu
Phir tere sirhanay mein baarish mein bheega karu
You might also like
been a while
Tum waqt ke na qail
Dil ki dewaaro ko deemak ki tarah fikar teri khaye
That a goodbye tum phir bhi na laut ke ayi
Qalam uthayi phir mein ne aur likhi jo humne bitai
Tere se pehle bhi tha kuch, tere baad bhi hu
Tere saath tha jo wo dafan kar chuka apni zaat mein hu
Aik laash hai bas, thori si yaad hai bas
Aik adha qissa jis mein di jaati apni misaalein bas
Malaal hai bas, tu aya nahi kyun
Mein tou aya wo geet tera tu ne gaya nahi kyun?
Khushi mein shamil raho meri mein gham mein bulata nahi hu
Mein maaf kardeta hu lekin mein bhulata nahi hu
Khuda ne de ke bhi, aur le ke bhi kiya imtihaan mera
Mein tou sab keh ke bhi, na keh ke bhi jaana bezubaan raha
Sab tou luta aye, yaad he teri mera samaan raha
guzari ke nai tere intizaar mein tu ye bata"
Talha Anjum,Kyun,"Tu aya nahi kyun?
Sadiyo se lambay hain lamhay yahan kya karu?
Aahat pe teri mein neend se bhi uth paru
Sab kuch bhula kar mein yaadein samaita karu
Phir tere sirhanay mein baarish mein bheega karu"
Talha Anjum,Desperation,"Soch mein tu khoi hui
Jhoot tu na bol sake
Sach kabhi chupe na
Tu kal raat roi bhi thi
Tu tou theek se soi bhi nahi
Tere aqsh motiyon se kam nahi
Tu apni keemat mujhse puch tou sahi
Puch tou sahi
Tera saath anmol
Tu tol ke bole phir bhi har baat anmol
See how I unfold
Main dil ki baatein iss kalam se zaahir karu
Main bin Qasim, inn sab ko Raja Dahir karu
Fake log apne kamre se baahir karu
I got everything I need, mein bas vibe karu
Ab main type karu text aur phir bhejun nahi
Tu mera aks hai main kaise tujhe dekhun nahi?
Dil fareb tu, tujhse chaahe kyun qareebi?
Asal hiqmat hamein dhokay khaakar he mili thi
Teri meri yaari bemisaal he rahi thi
Tere wisaal ke khayaal main tha ghum abhi
Wehem tha mera ya guzar rahi thi tum abhi
Tum mera nasha mera high meri ecstasy
Ye loug nahi hain dost mere
I am invited everywhere ye sab host mere
You need to talk jab tu peelay dou neat
Duniya se dur noise cancel karey Sony
Meri duniya se sulah bhi ab nahi honi
Zindagi keemti lagi when I buried my homie
Kis tarah kahun kitni baat ye ajeeb
Sun liya sab jo tune kaha bhi nahi
Guzrein hai dil se tere, rahay tou nahi
Dil se bade khwaab
Hum unse bade tou nahi, tou rou nahi
You might also like
Ab darmeyaan ek ajab sa faasla hai
Tujhse umeed koi nai phir bhi tera aasra hai
Bohot sawaal hain par pehle ye batao ke
Dast e Saaqi aaj iss tarah kyun kaanp raha hai
Main baitha hu bedili ke bazaar mai
Koi rahageer jo hamare gham ye baant jaaye
Mujhe teri laparwaahi pe hairaangi hai
Koi kaise aik umar tere liye jaagta hai
Aashnaayi thi tere se ek zamanay main
Ab dil tijoori band ye waqt ke khazaane mai
Wo mujhse puchte hain kab meri rawaangi
Main kehta baaki ek bahaar mere aanay main
Phir mehek uthayga dil tera fikar na kar
Main tera apna, mera ghairo mein zikar na kar
Bharosa khud pe jitna uska aadha mujh pe kar
Tujhse mukhlisi, tere muntazir
Kuch yaar dil se utrey kuch yaar tou badshah hain
I know a bunch of people ab bhi mujhse khaar khaayen
I know a lot of people jinke dil se dua aaye
Vo dua karay asar tabhi khada idhar
Dil se bade khwaab and it only kept getting bigger
Ab theek ghar ke saamnay billboard pe boy
Thirty thousand feet upar teri soch se boy
Ye khuda ki nawaazishein meri zaat pe hoyn
Main mukar hi nahi sakta iss baat se
Kitni raatein kaali ki hain iss kala ke khaatir
Baday din lage hain uss raat se iss raat main
Khuda meharbaan kisi ne ye beej boye
Khuda gawaah, giraaye gaye na rok paaye
Sharam saar khaday unhein mout na aaye
Mujhe sunein, kese shayari ka shauq na aaye?
Maut dekhi apni aankhon se par khauf na aaye
We all die"
Talha Anjum,Happy Hour,"Larkharata hua jaam dhoond raha hu
Sooraj se mukhatib mein wo shaam dhoond raha hu
Manzar meri nazar se ye sab haseen
Walk the stage charo taraf naam goonj raha ho
Dil behlaanay ko ab kaam dhoond raha hu
Afsos ke afsanay mein gumaan dhoond raha hu
Yaar kiya tha dafan yahin kahin abhi
Tooti takhtiyo pe uska naam dhoond raha hu
Kya rakhu bhalla waqt ke tarazu mein
Ye arzooein meri saari he beqaabu hain
Mein jaagu saari raat sochein gadar karein zehen ke maidaan mein jab tak ye Aankhein jaagi rahein
Mein dunya se katt jaanay walo mein
Naraaz ho ke bhi hum thay mananay walo mein
Hum kyun takkay wo raahein anay walo ki
Hum takk rahay hain qaaflay ab jaanay walo ke
Munazray khatam na ho humaray ab
Tu theek tou mein theek kaun kis se haaray ab
Sudhar nai sakta mein, bas galtiya sudharein ab
Wo chaand tha mera hum uske hain sitaaray ab
Choror hum jaa rahay ab kya rahay tumharay hum
Glass half full, ab bhi tujhay dil ka pura haal nai sun rahay hum"
Talha Anjum,Happy Hour,"Thats how i want it
Jab pull up karay gang they kaun hai
Mujhay kehne ki zarurat nai
Mein samandar jaisa waseeh jisay behne ki zarurat nahi
I turn shit upside down, inside out
You dont know me motherfuckers jao mujhpe insight lao
Rich young fella, can make your bitch feel precious
Fuck your invites, i was on the guest list
I say it with my chest sit your punk ass down
Mujhse seekhtay ho mujhay murshad kaho
Some of you talk shit par mujhay uski fursat na ho
Full circle, what goes up must come down
ki moti always motivated
Land owner, money mover, maximise my profits daily
2022 rap scene is booming
Iske credits kyun mein lu nai
Never back down, do we?
Mein aik hero ye aik move
the poet, call me Rumi
Mere ungliyo pe Opal lekin mind set ye ruby
Mein jeetay jee Lebron chotay mar gaya tou Kobe
Karachi ke liye jaan haazir like my fucking homies
Industry meri dost nai bro seedha take over
Who wants smoke, album mode hai mera smoke break over
Now take cover, this shit is going boom
Sit back bachkanay Looney Tunes shutup
You might also like
Yo Listen up
At this point
We want no beef with these studio gangsters
No we dont have anything to do with these studio gangsters
Asli hai
This Ain't for the gram
Jokhay aur Mein
And we fuck with no studio gangsters"
Talha Anjum,Touch Base,"Touch Base
Karachi mera even when I'm in Lahore
Touch Base
Shut a city down 30 mins then I'm gone
Touch Base
You can never top this
How the fuck you're gonna stop us?
Urdu rap take over tum beth ke dekho bas"
